title,location,city,state,posted_date,job_id,source,first_seen_date,last_seen_date,semantic_similarity,worker_type,schedule_type,company_name,country,url,description_short,description,job_location_type,vacancies
Bodeguero BGV(R) - 05/02,Santiago Centro,Santiago Centro,,2026-03-05,11987268,ripley,2026-07-16,2026-07-16,0.2335,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11987268,,,Presencial,1 Puesto
Asesor de Compras Ripley Parque Arauco,Santiago - Las condes,Las condes,Santiago,2026-03-05,11991001,ripley,2026-07-16,2026-07-16,0.2256,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11991001,,,Presencial,4 Puestos
Asistente de Venta Integral Ripley Parque Arauco,Santiago - Las condes,Las condes,Santiago,2026-03-05,11991047,ripley,2026-07-16,2026-07-16,0.2298,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11991047,,,Presencial,3 Puestos
Asistente Comercial Part Time Tda Copiapó Banco Ripley,Copiapó,Copiapó,,2026-03-05,11991056,ripley,2026-07-16,2026-07-16,0.2531,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11991056,,,Presencial,1 Puesto
analista de operaciones financieras Banco Ripley Calama,Calama,Calama,,2026-03-05,8958148,ripley,2026-07-16,2026-07-16,0.2855,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8958148,,,Presencial,1 Puesto
Asistente de experiencia de Compra Ripley Tobalaba,Puente Alto,Puente Alto,,2026-03-05,8954985,ripley,2026-07-16,2026-07-16,0.2159,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8954985,,,Presencial,15 Puestos
Apoyo Temporada Escolar Ripley Pta Arenas,Punta Arenas,Punta Arenas,,2026-03-05,8739430,ripley,2026-07-16,2026-07-16,0.2407,Contrato de temporada,Jornada de 40 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8739430,,,Presencial,500 Puestos
Asesor de Compras Part Time Ripley Punta Arenas,Punta Arenas,Punta Arenas,,2026-03-05,8708958,ripley,2026-07-16,2026-07-16,0.2743,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8708958,,,Presencial,1 Puesto
Asistente Comercial Tda Florida center Banco Ripley,Santiago - La Florida,La Florida,Santiago,2026-03-05,11985533,ripley,2026-07-16,2026-07-16,0.2409,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11985533,,,Presencial,1 Puesto
Guardia Seguridad Ripley Mall Plaza Tobalaba sábados y domingos,Puente Alto,Puente Alto,,2026-03-05,8961583,ripley,2026-07-16,2026-07-16,0.2195,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8961583,,,Presencial,3 Puestos
Asistente Comercial Part Time Tda Plaza Oeste Banco Ripley,Santiago - Cerrillos,Cerrillos,Santiago,2026-03-05,11986592,ripley,2026-07-16,2026-07-16,0.2579,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11986592,,,Presencial,1 Puesto
Analista Senior de Riesgos,Santiago Centro,Santiago Centro,,2026-03-05,11984143,ripley,2026-07-16,2026-07-16,0.2592,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11984143,,,Presencial,1 Puesto
Asistente Comercial Reemplazo Tda Huechuraba Banco Ripley,Santiago Centro,Santiago Centro,,2026-03-05,11985474,ripley,2026-07-16,2026-07-16,0.2329,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11985474,,,Presencial,1 Puesto
Ejecutivo de Venta Producto Financiero (Captador) Tda Plaza Egaña Banco Ripley,Santiago - La Reina,La Reina,Santiago,2026-03-05,11985118,ripley,2026-07-16,2026-07-16,0.2967,Contrato a plazo fijo,Jornada de 40 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11985118,,,Presencial,1 Puesto
Ripley Curico Asistente de Servicio al Cliente Jornada Parcial,Curicó,Curicó,,2026-03-05,11985030,ripley,2026-07-16,2026-07-16,0.234,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11985030,,,Presencial,1 Puesto
Analista de Operaciones Financieras Part Time Tda Rancagua Banco Ripley,Rancagua,Rancagua,,2026-03-05,11984987,ripley,2026-07-16,2026-07-16,0.3078,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11984987,,,Presencial,1 Puesto
Asistente de Servicio al Cliente Ripley Mall Costanera Center,Santiago - Providencia,Providencia,Santiago,2026-03-05,11984871,ripley,2026-07-16,2026-07-16,0.2855,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11984871,,,Presencial,1 Puesto
Process Manager - 25/02,Santiago Centro,Santiago Centro,,2026-03-05,11984142,ripley,2026-07-16,2026-07-16,0.3234,Contrato a trato,Jornada de 40 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11984142,,,Presencial,1 Puesto
Ejecutivo de Venta Producto Financiero (Captador) Tda Huechuraba Banco Ripley,Santiago - Huechuraba,Huechuraba,Santiago,2026-03-05,11985452,ripley,2026-07-16,2026-07-16,0.2463,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11985452,,,Presencial,1 Puesto
Coordinador de Precios,Santiago Centro,Santiago Centro,,2026-03-05,11984144,ripley,2026-07-16,2026-07-16,0.2543,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11984144,,,Presencial,1 Puesto
Ripley Curico Asistente de Bodega,Curicó,Curicó,,2026-03-04,11977250,ripley,2026-07-16,2026-07-16,0.2043,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11977250,,,Presencial,1 Puesto
Ripley Curico Asistente de Servicio al Cliente Full Time,Curicó,Curicó,,2026-03-04,11972523,ripley,2026-07-16,2026-07-16,0.2324,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11972523,,,Presencial,1 Puesto
Asistente de experiencia de compra Ripley Mall Plaza Sur,San Bernardo,San Bernardo,,2026-03-04,8936938,ripley,2026-07-16,2026-07-16,0.2715,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8936938,,,Presencial,1 Puesto
Guardia de seguridad Ripley Parque Arauco (4x3),Santiago - Las condes,Las condes,Santiago,2026-03-04,11976216,ripley,2026-07-16,2026-07-16,0.2252,Contrato a plazo fijo,Jornada de 40 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11976216,,,Presencial,4 Puestos
Asistente de ventas Integral Part Time Ripley plaza Tobalaba,Puente Alto,Puente Alto,,2026-03-04,11975859,ripley,2026-07-16,2026-07-16,0.2203,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11975859,,,Presencial,1 Puesto
Asistente comercial Banco Ripley Mall Temuco,Temuco,Temuco,,2026-03-04,8939815,ripley,2026-07-16,2026-07-16,0.2947,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8939815,,,Presencial,1 Puesto
Tesorero Financiero Banco Ripley Calama,Calama,Calama,,2026-03-04,8938702,ripley,2026-07-16,2026-07-16,0.2833,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8938702,,,Presencial,1 Puesto
Asistente/a de Experiencia de Compras Ripley Rancagua,Rancagua,Rancagua,,2026-03-04,8938347,ripley,2026-07-16,2026-07-16,0.2222,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8938347,,,Presencial,4 Puestos
Ejecutivo de ventas productos financieros reemplazo Tda Quilpue,Quilpué,Quilpué,,2026-03-03,8924471,ripley,2026-07-16,2026-07-16,0.2559,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8924471,,,Presencial,1 Puesto
"Asistente Servicio al Cliente Ripley San Bernardo Jornada Parcial, Mall Plaza Sur",San Bernardo,San Bernardo,,2026-03-03,8922289,ripley,2026-07-16,2026-07-16,0.2929,Contrato a plazo fijo,Excluido de limitación de jornada,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8922289,,,Presencial,5 Puestos
Asistente de experiencia de compra Jornada Parcial Ripley San Bernardo,San Bernardo,San Bernardo,,2026-03-03,11957919,ripley,2026-07-16,2026-07-16,0.259,Contrato a plazo fijo,Jornada bisemanal,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11957919,,,Presencial,1 Puesto
Ejecutivo de Venta Producto Financiero (Captador) Tda La Serena Banco Ripley,La Serena,La Serena,,2026-03-03,11968222,ripley,2026-07-16,2026-07-16,0.2272,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11968222,,,Presencial,1 Puesto
Ejecutivo de Venta Producto Financiero(Captador) Reemplazo Tda Puerto Montt Costanera Banco Ripley,Puerto Montt,Puerto Montt,,2026-03-03,11966296,ripley,2026-07-16,2026-07-16,0.282,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11966296,,,Presencial,1 Puesto
Administrativo/a de Tesorería Ripley Parque Arauco Full,Santiago - Las condes,Las condes,Santiago,2026-03-03,11966099,ripley,2026-07-16,2026-07-16,0.2599,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11966099,,,Presencial,1 Puesto
Asesor/a de Compras Ripley Curicó,Curicó,Curicó,,2026-03-03,11963414,ripley,2026-07-16,2026-07-16,0.2288,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11963414,,,Presencial,1 Puesto
Guardia de Seguridad Ripley San Bernardo,San Bernardo,San Bernardo,,2026-03-03,11958716,ripley,2026-07-16,2026-07-16,0.2207,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11958716,,,Presencial,1 Puesto
Ejecutivo de Venta Producto Financiero (Captador) Part Time Tda Pta Arenas Banco Ripley,Punta Arenas,Punta Arenas,,2026-03-03,11958312,ripley,2026-07-16,2026-07-16,0.3098,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11958312,,,Presencial,1 Puesto
Asistente de ventas Integral Jornada full Time Ripley San Bernardo,San Bernardo,San Bernardo,,2026-03-03,11958099,ripley,2026-07-16,2026-07-16,0.2544,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11958099,,,Presencial,1 Puesto
Asistente de ventas Integral Jornada Parcial Ripley San Bernardo,San Bernardo,San Bernardo,,2026-03-03,11958086,ripley,2026-07-16,2026-07-16,0.2503,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11958086,,,Presencial,1 Puesto
Guardia de Seguridad Ripley Puente Alto,Puente Alto,Puente Alto,,2026-03-03,11957909,ripley,2026-07-16,2026-07-16,0.195,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11957909,,,Presencial,1 Puesto
Bodeguero temporada Ripley Mall del Centro,Santiago Centro,Santiago Centro,,2026-03-02,11952484,ripley,2026-07-16,2026-07-16,0.2589,Contrato de temporada,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11952484,,,Presencial,6 Puestos
Cajero/a Productos Financieros Reemplazo Tda San Bernardo Banco Ripley,San Bernardo,San Bernardo,,2026-03-02,11953020,ripley,2026-07-16,2026-07-16,0.2677,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11953020,,,Presencial,1 Puesto
"Operadores/as de Monitoreo Cámaras de Seguridad CCTV, Full Time Ripley Iquique",Iquique,Iquique,,2026-03-02,11948631,ripley,2026-07-16,2026-07-16,0.2426,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11948631,,,Presencial,3 Puestos
Ripley Huechuraba Asistente de Bodega,Santiago - Huechuraba,Huechuraba,Santiago,2026-03-02,11945600,ripley,2026-07-16,2026-07-16,0.1709,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11945600,,,Presencial,1 Puesto
Guardia de Seguridad Part Time Ripley Los Andes,Los Andes,Los Andes,,2026-02-27,11932511,ripley,2026-07-16,2026-07-16,0.2183,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11932511,,,Presencial,1 Puesto
Cajero bancario Part time,Santiago - La Florida,La Florida,Santiago,2026-02-27,8898815,ripley,2026-07-16,2026-07-16,0.2223,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8898815,,,Presencial,1 Puesto
Asistente comercial Banco Ripley Tda Marina Arauco,Viña del Mar,Viña del Mar,,2026-02-27,8899152,ripley,2026-07-16,2026-07-16,0.2391,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8899152,,,Presencial,1 Puesto
Cajero/a Productos Financieros Reemplazo Tda Copiapó Banco Ripley,Copiapó,Copiapó,,2026-02-27,11931751,ripley,2026-07-16,2026-07-16,0.2439,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11931751,,,Presencial,1 Puesto
"Guardia de seguridad, Part Time (fines de semana) Ripley Mall Plaza Sur San Bernardo",San Bernardo,San Bernardo,,2026-02-27,8901546,ripley,2026-07-16,2026-07-16,0.2606,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8901546,,,Presencial,2 Puestos
Asistente Comercial Tda Iquique Banco Ripley,Iquique,Iquique,,2026-02-27,11933699,ripley,2026-07-16,2026-07-16,0.2698,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11933699,,,Presencial,1 Puesto
Tesorero Financiero Reemplazo Tda Arica Banco Ripley,Iquique,Iquique,,2026-02-27,11939564,ripley,2026-07-16,2026-07-16,0.2955,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11939564,,,Presencial,1 Puesto
Tesorero Financiero Reemplazo Tda Arica Banco Ripley,Arica,Arica,,2026-02-27,11939582,ripley,2026-07-16,2026-07-16,0.284,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11939582,,,Presencial,1 Puesto
Asistente Comercial Jornada Parcial Tda Antofagasta Banco Ripley,Antofagasta,Antofagasta,,2026-02-27,11939609,ripley,2026-07-16,2026-07-16,0.2537,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11939609,,,Presencial,1 Puesto
Asistente Apoyo Verano Ripley Rancagua,Rancagua,Rancagua,,2026-02-26,11928814,ripley,2026-07-16,2026-07-16,0.2079,Contrato de temporada,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11928814,,,Presencial,20 Puestos
Guardia de seguridad Ripley Parque Arauco (4x3),Santiago - Las condes,Las condes,Santiago,2026-02-26,11925532,ripley,2026-07-16,2026-07-16,0.2253,Contrato a plazo fijo,Jornada de 40 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11925532,,,Presencial,1 Puesto
Asesor de Compras (25 horas semanales),Calama,Calama,,2026-02-26,8890142,ripley,2026-07-16,2026-07-16,0.244,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8890142,,,Presencial,1 Puesto
Asistente de experiencia de compra Ripley Iquique,Iquique,Iquique,,2026-02-26,8891316,ripley,2026-07-16,2026-07-16,0.2549,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8891316,,,Presencial,3 Puestos
Asistente de experiencia de compra Ripley La Serena,La Serena,La Serena,,2026-02-26,8891284,ripley,2026-07-16,2026-07-16,0.1928,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8891284,,,Presencial,3 Puestos
"Guardia de Seguridad Full Time, Ripley Los Andes",Los Andes,Los Andes,,2026-02-26,8885181,ripley,2026-07-16,2026-07-16,0.2054,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8885181,,,Presencial,4 Puestos
"Guardia de Seguridad Ripley, Mall Alameda",Santiago - Estación Central,Estación Central,Santiago,2026-02-26,8885281,ripley,2026-07-16,2026-07-16,0.2321,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8885281,,,Presencial,2 Puestos
Asesor/a de Compras Jornada Parcial 25hrs Ripley Parque Arauco,Santiago - Las condes,Las condes,Santiago,2026-02-26,8885314,ripley,2026-07-16,2026-07-16,0.2461,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8885314,,,Presencial,4 Puestos
Asistente comercial reemplazo Banco Ripley Tda plaza egaña,Santiago Centro,Santiago Centro,,2026-02-26,8887629,ripley,2026-07-16,2026-07-16,0.2792,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8887629,,,Presencial,1 Puesto
Asesor de Compras Tienda Ripley Calama PT,Calama,Calama,,2026-02-26,8890035,ripley,2026-07-16,2026-07-16,0.2426,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8890035,,,Presencial,1 Puesto
Asesor de Compras FT Tienda Ripley calama,Calama,Calama,,2026-02-26,8890098,ripley,2026-07-16,2026-07-16,0.2277,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8890098,,,Presencial,1 Puesto
Guardia de Seguridad Ripley Valdivia,Santiago - Las condes,Las condes,Santiago,2026-02-26,8890575,ripley,2026-07-16,2026-07-16,0.203,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8890575,,,Presencial,3 Puestos
Asistente Apoyo Verano Ripley Plaza Oeste,Santiago - Cerrillos,Cerrillos,Santiago,2026-02-25,11913790,ripley,2026-07-16,2026-07-16,0.184,Contrato de temporada,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11913790,,,Presencial,10 Puestos
Asistente Comercial Part Time Tda Coquimbo Banco Ripley,Coquimbo,Coquimbo,,2026-02-25,11918128,ripley,2026-07-16,2026-07-16,0.28,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11918128,,,Presencial,1 Puesto
Apoyo Tienda Ripley San Fernando,San Fernando,San Fernando,,2026-02-25,11913565,ripley,2026-07-16,2026-07-16,0.1418,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11913565,,,,1 Puesto
Bodeguero Full Time Ripley San Bernardo,San Bernardo,San Bernardo,,2026-02-25,8877294,ripley,2026-07-16,2026-07-16,0.2146,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8877294,,,Presencial,1 Puesto
Guardia de seguridad Ripley Parque Arauco,Santiago - Las condes,Las condes,Santiago,2026-02-25,8875897,ripley,2026-07-16,2026-07-16,0.2102,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8875897,,,Presencial,2 Puestos
"Operadores/as de Monitoreo Cámaras de Seguridad, CCTV Ripley Mall Alameda Full Time",Santiago - Estación Central,Estación Central,Santiago,2026-02-25,8875584,ripley,2026-07-16,2026-07-16,0.253,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8875584,,,Presencial,1 Puesto
Ejecutivo de Venta Producto Financiero (Captador) Reemplazo Tda Coquimbo Banco Ripley,Coquimbo,Coquimbo,,2026-02-25,11918090,ripley,2026-07-16,2026-07-16,0.2729,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11918090,,,Presencial,1 Puesto
Asistente de Experiencia de Compra Ripley Parque Arauco,Santiago - Las condes,Las condes,Santiago,2026-02-25,11903132,ripley,2026-07-16,2026-07-16,0.2328,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11903132,,,Presencial,5 Puestos
Asistente de Experiencia de Compra Calzado Part Time Ripley Parque Arauco,Santiago - Las condes,Las condes,Santiago,2026-02-25,11911282,ripley,2026-07-16,2026-07-16,0.259,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11911282,,,Presencial,5 Puestos
Asesor de Compras Ripley Curicó,Curicó,Curicó,,2026-02-25,11911346,ripley,2026-07-16,2026-07-16,0.2167,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11911346,,,Presencial,1 Puesto
Asesor de Compras Parque Arauco 18 hrs Sabado y Domingo,Santiago - Las condes,Las condes,Santiago,2026-02-25,9277328,ripley,2026-07-16,2026-07-16,0.2576,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9277328,,,Presencial,8 Puestos
Asistente Temporada Escolares Ripley Antofagasta.,Antofagasta,Antofagasta,,2026-02-25,11912067,ripley,2026-07-16,2026-07-16,0.2103,Contrato de temporada,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11912067,,,Presencial,20 Puestos
Asistente Temporada Escolares Ripley Copiapo.,Copiapó,Copiapó,,2026-02-25,11912119,ripley,2026-07-16,2026-07-16,0.215,Contrato de temporada,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11912119,,,Presencial,20 Puestos
Asesor de Compras Ripley Copiapó,Copiapó,Copiapó,,2026-02-25,11912365,ripley,2026-07-16,2026-07-16,0.2195,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11912365,,,Presencial,20 Puestos
Asistente Temporada Escolares Ripley Iquique.,Iquique,Iquique,,2026-02-25,11912202,ripley,2026-07-16,2026-07-16,0.2483,Contrato de temporada,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11912202,,,Presencial,20 Puestos
Asistente Apoyo Verano Ripley Parque Arauco,Santiago - Las condes,Las condes,Santiago,2026-02-25,11913813,ripley,2026-07-16,2026-07-16,0.2105,Contrato de temporada,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11913813,,,Presencial,10 Puestos
Asistente Apoyo Verano Ripley Plaza Vespucio,Santiago - La Florida,La Florida,Santiago,2026-02-25,11913948,ripley,2026-07-16,2026-07-16,0.1912,Contrato de temporada,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11913948,,,Presencial,20 Puestos
Administrativo de Tesorería Full Time Ripley Maipú,Santiago - Maipú,Maipú,Santiago,2026-02-25,11914385,ripley,2026-07-16,2026-07-16,0.2395,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11914385,,,Presencial,1 Puesto
"Ripley Copiapo, Asistente de venta integral Computación, Electrónica Jornada Parcial",Copiapó,Copiapó,,2026-02-25,11915095,ripley,2026-07-16,2026-07-16,0.2409,Contrato a plazo fijo,Jornada extraordinaria,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11915095,,,Presencial,6 Puestos
Apoyo VeranoTienda Ripley Viña Plaza Sucre,Viña del Mar,Viña del Mar,,2026-02-25,11915978,ripley,2026-07-16,2026-07-16,0.1869,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11915978,,,,1 Puesto
Asistente Apoyo Verano Ripley Costanera Center,Santiago - Providencia,Providencia,Santiago,2026-02-25,11913966,ripley,2026-07-16,2026-07-16,0.2185,Contrato de temporada,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11913966,,,Presencial,20 Puestos
Asistente Apoyo Verano Ripley Curicó,Curicó,Curicó,,2026-02-25,11913835,ripley,2026-07-16,2026-07-16,0.196,Contrato de temporada,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11913835,,,Presencial,10 Puestos
Asistente Apoyo Verano Ripley Alameda,Santiago - Estación Central,Estación Central,Santiago,2026-02-25,11913925,ripley,2026-07-16,2026-07-16,0.1992,Contrato de temporada,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11913925,,,Presencial,20 Puestos
Asistente Apoyo Verano Ripley Curicó,Curicó,Curicó,,2026-02-25,11460243,ripley,2026-07-16,2026-07-16,0.206,Contrato de temporada,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11460243,,,Presencial,20 Puestos
Asistente Apoyo Verano Ripley San Bernardo,San Bernardo,San Bernardo,,2026-02-25,11460248,ripley,2026-07-16,2026-07-16,0.2094,Contrato de temporada,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11460248,,,Presencial,20 Puestos
Asistente Apoyo Verano Ripley San Bernardo,San Bernardo,San Bernardo,,2026-02-25,11913873,ripley,2026-07-16,2026-07-16,0.2029,Contrato de temporada,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11913873,,,Presencial,10 Puestos
Ejecutivo de Venta Producto Financiero (Captador) Tda Tobalaba Banco Ripley,Puente Alto,Puente Alto,,2026-02-25,11918060,ripley,2026-07-16,2026-07-16,0.2601,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11918060,,,Presencial,1 Puesto
